"Laptop Acer Aspire 5 A515 (Procesor Intel® Core™ i5-13420H (12M Cache, up to 4.60 GHz) 15.6"" FHD, 16GB, 512GB SSD, NVIDIA GeForce RTX 2050 @4GB, Gri)",2799.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-procesor-intel-core-i5-13420h-12m-cache-up-to-4.60-ghz-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-rtx-2050-4gb-gri-4142332.html,NX.KQ4EX.003,evomag,Laptopuri / Notebook
"Laptop Gaming Lenovo IdeaPad 3 15ACH6 cu procesor AMD Ryzen™ 5 5500H pana la 4.20 GHz, 15.6"", Full HD, IPS, 8GB, 512GB SSD, NVIDIA® GeForce RTX™ 2050 4GB GDDR6, No OS, Negru",2899.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-ideapad-3-15ach6-cu-procesor-amd-ryzen-5-5500h-pana-la-4.20-ghz-15.6-full-hd-ips-8gb-512gb-ssd-nvidia-geforce-rtx-2050-4gb-gddr6-no-os-negru-4143073.html,82K202ACRM,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G7 ARP (Procesor AMD Ryzen 7 7735HS (16M Cache, up to 4.75 GHz), 16"" WUXGA, 32GB DDR5, 1TB SSD, AMD Radeon 680M Graphics, Gri)",3599.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g7-arp-procesor-amd-ryzen-7-7735hs-16m-cache-up-to-4.75-ghz-16-wuxga-32gb-ddr5-1tb-ssd-amd-radeon-680m-graphics-gri-4170353.html,21MW000QRM,evomag,Laptopuri / Notebook
"Laptop Asus VivoBook X1502ZA (Procesor Intel® Core™ i7-12700H (24M Cache, up to 4.70 GHz) 15.6"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Albastru)",2599.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x1502za-procesor-intel-core-i7-12700h-24m-cache-up-to-4.70-ghz-15.6-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-albastru-4168531.html,X1502ZA-BQ2267,evomag,Laptopuri / Notebook
"Laptop Gaming Lenovo LOQ 15IAX9I cu procesor Intel® Core™ i5-12450HX pana la 4.4 GHz, 15.6"", Full HD, IPS, 8GB, 512GB SSD, Intel® Arc™ A530M Graphics 4GB GDDR6, No OS, Gri",2999.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-loq-15iax9i-cu-procesor-intel-core-i5-12450hx-pana-la-4.4-ghz-15.6-full-hd-ips-8gb-512gb-ssd-intel-arc-a530m-graphics-4gb-gddr6-no-os-gri-4143069.html,83FQ001BRM,evomag,Laptopuri / Notebook
"Laptop ASUS VivoBook 15X OLED K3504VA cu procesor Intel®Core™ i7-1360P pana la 5.0 GHz, 15.6"", Full HD, OLED, 8GB, 512GB SSD, Intel® UHD Graphics, No OS, Negru",2999.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-15x-oled-k3504va-cu-procesor-intel-core-i7-1360p-pana-la-5.0-ghz-15.6-full-hd-oled-8gb-512gb-ssd-intel-uhd-graphics-no-os-negru-4118795.html,ASK3504VA-L1177,evomag,Laptopuri / Notebook
"Laptop Lenovo V15 G4 IRU (Procesor Intel® Core™ i5-13420H (12M Cache, up to 4.60 GHz), 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Negru)",2149.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-v15-g4-iru-procesor-intel-core-i5-13420h-12m-cache-up-to-4.60-ghz-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-negru-4122387.html,83A1008WRM,evomag,Laptopuri / Notebook
"Laptop Lenovo Ideapad 3 15IAU7 (Procesor Intel® Core™ i3-1215U (10M Cache, up to 4.40 GHz, with IPU) 15.6"" FHD, 8GB, 512GB SSD, Intel® Iris Xe Graphics, Gri)",1599.0,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-3-15iau7-procesor-intel-core-i3-1215u-10m-cache-up-to-4.40-ghz-with-ipu-15.6-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-gri-4154351.html,82RK015XRM,evomag,Laptopuri / Notebook
"Laptop Gaming ASUS TUF A15 FA506NF (Procesor AMD Ryzen™ 5 7535HS (16M Cache, up to 4.55 GHz) 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2050 @4GB, Negru)",2999.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-tuf-a15-fa506nf-procesor-amd-ryzen-5-7535hs-16m-cache-up-to-4.55-ghz-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-rtx-2050-4gb-negru-4144130.html,FA506NF-HN044,evomag,Laptopuri / Notebook
"Laptop Lenovo V15 G4 IRU (Procesor Intel® Core™ i5-13420H (12M Cache, up to 4.60 GHz), 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Negru)",2049.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-v15-g4-iru-procesor-intel-core-i5-13420h-12m-cache-up-to-4.60-ghz-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-negru-4154711.html,83A1008SRM,evomag,Laptopuri / Notebook
"Laptop HP ProBook 450 G10 (Procesor Intel® Core™ i5-1335U (12M Cache, up to 4.60 GHz) 15.6"" FHD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Argintiu)",2799.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g10-procesor-intel-core-i5-1335u-12m-cache-up-to-4.60-ghz-15.6-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-argintiu-4128600.html,85B70EA,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G7 IML (Procesor Intel® Core™ Ultra 7 155H (24M Cache, up to 4.80 GHz), 16"" WUXGA, 16GB DDR5, 512GB SSD, Intel Arc Graphics, Gri)",4099.0,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g7-iml-procesor-intel-core-ultra-7-155h-24m-cache-up-to-4.80-ghz-16-wuxga-16gb-ddr5-512gb-ssd-intel-arc-graphics-gri-4166348.html,21MS005DRM,evomag,Laptopuri / Notebook
"Laptop Acer Aspire 5 A515 (Procesor Intel® Core™ i7-13620H (24M Cache, up to 4.90 GHz) 15.6"" FHD, 16GB, 512GB SSD, Intel UHD Graphics, Gri)",2819.9,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-procesor-intel-core-i7-13620h-24m-cache-up-to-4.90-ghz-15.6-fhd-16gb-512gb-ssd-intel-uhd-graphics-gri-4153548.html,NX.KQ8EX.001,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G6 IRL (Procesor Intel® Core™ i5-1335U (12M Cache, up to 4.60 GHz), 16"" WUXGA IPS, 8GB DDR5, 512GB SSD, Intel Iris Xe Graphics, Gri)",2699.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g6-irl-procesor-intel-core-i5-1335u-12m-cache-up-to-4.60-ghz-16-wuxga-ips-8gb-ddr5-512gb-ssd-intel-iris-xe-graphics-gri-4138769.html,21KH0088RM,evomag,Laptopuri / Notebook
"Laptop Acer Aspire 5 A515 (Procesor Intel® Core™ i7-13620H (24M Cache, up to 4.90 GHz) 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2050 @4GB, Gri)",3199.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-procesor-intel-core-i7-13620h-24m-cache-up-to-4.90-ghz-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-rtx-2050-4gb-gri-4142276.html,NX.KQ4EX.002,evomag,Laptopuri / Notebook
"Laptop ASUS Vivobook X1504VA (Procesor Intel Core i5-1335U (12M Cache, up to 4.60 GHz) 15.6"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Albastru)",2499.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x1504va-procesor-intel-core-i5-1335u-12m-cache-up-to-4.60-ghz-15.6-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-albastru-4141340.html,X1504VA-BQ003,evomag,Laptopuri / Notebook
"Laptop Apple MacBook Air 13, Procesor Apple M2 chip with 8-core CPU and 8-core GPU, 13.6"" WQXGA, 8GB, 256GB, layout US, Mac OS (Albastru)",4863.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-13-procesor-apple-m2-chip-with-8-core-cpu-and-8-core-gpu-13.6-wqxga-8gb-256gb-layout-us-mac-os-albastru-4081919.html,MLY33LL/A,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G7 IML (Procesor Intel® Core™ Ultra 7 155H (24M Cache, up to 4.80 GHz), 16"" WUXGA, 32GB DDR5, 1TB SSD, Intel Arc Graphics, Gri)",4699.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g7-iml-procesor-intel-core-ultra-7-155h-24m-cache-up-to-4.80-ghz-16-wuxga-32gb-ddr5-1tb-ssd-intel-arc-graphics-gri-4166251.html,21MS0051RM,evomag,Laptopuri / Notebook
"Laptop Lenovo V15 G2 ALC (Procesor AMD Ryzen  7 5700U (8M Cache, up to 4.3 GHz), 15.6"" FHD, 8GB, 512GB SSD, AMD Radeon™ Graphics, Negru)",2299.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-v15-g2-alc-procesor-amd-ryzen-7-5700u-8m-cache-up-to-4.3-ghz-15.6-fhd-8gb-512gb-ssd-amd-radeon-graphics-negru-3816950.html,82KD0044RM,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G6 ABP (Procesor AMD Ryzen™ 5 7530U (16M Cache, up to 4.50 GHz), 16"" WUXGA, 16GB, 512GB SSD, AMD Radeon Graphics, Gri)",2699.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g6-abp-procesor-amd-ryzen-5-7530u-16m-cache-up-to-4.50-ghz-16-wuxga-16gb-512gb-ssd-amd-radeon-graphics-gri-4128835.html,21KK003WRM,evomag,Laptopuri / Notebook
"Laptop THOMSON Neo N15 UA-N15C8SL512, Intel Celeron N5100, 8 GB RAM, 512 GB SSD, 15.6"", Intel UHD Graphics, Windows 11 Home",1532.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/thomson-laptop-thomson-neo-n15-ua-n15c8sl512-intel-celeron-n5100-8-gb-ram-512-gb-ssd-15.6-intel-uhd-graphics-windows-11-home-4083931.html,UA-N15C8SL512,evomag,Laptopuri / Notebook
"Laptop Asus VivoBook X1502ZA (Procesor Intel® Core™ i5-1240P (12M Cache, up to 4.40 GHz) 15.6"" FHD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Argintiu)",2199.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x1502za-procesor-intel-core-i5-1240p-12m-cache-up-to-4.40-ghz-15.6-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-argintiu-4075663.html,X1502ZA-BQ292,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G7 IML (Procesor Intel® Core™ Ultra 5 125U (12M Cache, up to 4.30 GHz), 16"" WUXGA, 32GB DDR5, 1TB SSD, Intel Graphics, Gri)",4099.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g7-iml-procesor-intel-core-ultra-5-125u-12m-cache-up-to-4.30-ghz-16-wuxga-32gb-ddr5-1tb-ssd-intel-graphics-gri-4166266.html,21MS005BRM,evomag,Laptopuri / Notebook
"Laptop Acer Aspire 5 A515-48M (Procesor AMD Ryzen 7 7730U (8M Cache, up to 4.30 GHz, with IPU) 15.6"" QHD, 16GB, 512GB SSD, AMD Radeon Graphics, Gri)",2599.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-48m-procesor-amd-ryzen-7-7730u-8m-cache-up-to-4.30-ghz-with-ipu-15.6-qhd-16gb-512gb-ssd-amd-radeon-graphics-gri-4125833.html,NX.KJ9EX.00A,evomag,Laptopuri / Notebook
"Laptop ASUS Zenbook 14 OLED UM3406HA (Procesor AMD Ryzen™ 7 8840HS (16M Cache, up to 5.10 GHz), 14"" 3K 120Hz, 16GB LPDDR5X, 1TB SSD, AMD Radeon™ 780M Graphics, Win 11 Pro, Negru)",5499.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-zenbook-14-oled-um3406ha-procesor-amd-ryzen-7-8840hs-16m-cache-up-to-5.10-ghz-14-3k-120hz-16gb-lpddr5x-1tb-ssd-amd-radeon-780m-graphics-win-11-pro-negru-4153562.html,UM3406HA-PP025X,evomag,Laptopuri / Notebook
"Laptop Gaming MSI Thin GF63 12VE (Procesor Intel® Core™ i5-12450H (12M Cache, up to 4.40 GHz) 15.6"" FHD 144Hz, 16GB, 1TB SSD, nVidia GeForce RTX 4050 @6GB, Negru)",3999.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/msi-laptop-gaming-msi-thin-gf63-12ve-procesor-intel-core-i5-12450h-12m-cache-up-to-4.40-ghz-15.6-fhd-144hz-16gb-1tb-ssd-nvidia-geforce-rtx-4050-6gb-negru-4085070.html,9S7-16R821-047,evomag,Laptopuri / Notebook
"Laptop Apple MacBook Pro 16 2021 (Procesor Apple M1 Max (10-core CPU / 32-core GPU) 16.2"" Liquid Retina 120Hz, 32GB, 1TB SSD, Mac OS Monterey, Layout INT, Gri)",17999.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-pro-16-2021-procesor-apple-m1-max-10-core-cpu-32-core-gpu-16.2-liquid-retina-120hz-32gb-1tb-ssd-mac-os-monterey-layout-int-gri-3829594.html,MK1A3ZE/A,evomag,Laptopuri / Notebook
"Laptop MacBook Air 13 Retina, True Tone, Procesor Apple M1, 8 nuclee CPU si 7 nuclee GPU, 16GB, 1TB SSD, INT Kb, Auriu",9151.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-macbook-air-13-retina-true-tone-procesor-apple-m1-8-nuclee-cpu-si-7-nuclee-gpu-16gb-1tb-ssd-int-kb-auriu-4125844.html,Z12A001VH,evomag,Laptopuri / Notebook
"Laptop Apple MacBook Air 13, Procesor Apple M3 chip (8-core CPU, 8-core GPU), 13.6"" WQXGA, 8GB, 256GB, layout US, Mac OS (Albastru) + adaptor priza US - EU",5399.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-13-procesor-apple-m3-chip-8-core-cpu-8-core-gpu-13.6-wqxga-8gb-256gb-layout-us-mac-os-albastru-adaptor-priza-us-eu-4159489.html,MRXV3LL/A,evomag,Laptopuri / Notebook
"Laptop Acer Aspire 5 A515-57, (Procesor Intel® Core™ i7-12650H (24M Cache, up to 4.70 GHz), 15.6"" FHD IPS, 16GB DDR4, 1TB SSD, Intel UHD Graphics, Gri)",2899.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-57-procesor-intel-core-i7-12650h-24m-cache-up-to-4.70-ghz-15.6-fhd-ips-16gb-ddr4-1tb-ssd-intel-uhd-graphics-gri-4143316.html,NX.KN4EX.01B,evomag,Laptopuri / Notebook
"Laptop Acer Aspire 5 A515-57G, (Procesor Intel® Core™ i7-1255U (12M Cache, up to 4.70 GHz) 15.6"" FHD, 16GB DDR4, 512GB SSD, GeForce RTX 2050 @4GB, Gri)",3099.9,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-57g-procesor-intel-core-i7-1255u-12m-cache-up-to-4.70-ghz-15.6-fhd-16gb-ddr4-512gb-ssd-geforce-rtx-2050-4gb-gri-4152802.html,NX.KMHEX.005,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G7 IML (Procesor Intel® Core™ Ultra 5 125U (12M Cache, up to 4.30 GHz), 16"" WUXGA, 16GB DDR5, 512GB SSD, Intel Graphics, Gri)",3499.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g7-iml-procesor-intel-core-ultra-5-125u-12m-cache-up-to-4.30-ghz-16-wuxga-16gb-ddr5-512gb-ssd-intel-graphics-gri-4166363.html,21MS005MRM,evomag,Laptopuri / Notebook
"Laptop Apple MacBook Air (Procesor Apple M1 (12M Cache, up to 3.20 GHz), 13.3"", Retina, 8GB, 256GB SSD, Integrated M1 Graphics, Mac OS Big Sur, Layout INT, Gri)",6936.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-procesor-apple-m1-12m-cache-up-to-3.20-ghz-13.3-retina-8gb-256gb-ssd-integrated-m1-graphics-mac-os-big-sur-layout-int-gri-3803867.html,MGN63ZE/A,evomag,Laptopuri / Notebook
"Laptop ASUS Vivobook X1504VA (Procesor Intel Core i7-1355U (12M Cache, up to 5.00 GHz) 15.6"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Albastru)",2899.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x1504va-procesor-intel-core-i7-1355u-12m-cache-up-to-5.00-ghz-15.6-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-albastru-4141345.html,X1504VA-BQ141,evomag,Laptopuri / Notebook
"Laptop Acer Aspire 3 A315-44P (Procesor AMD Ryzen™ 5 5500U (8M Cache, up to 4.0 GHz), 15.6"" FHD, 8GB, 512GB SSD, AMD Radeon Graphics, Argintiu)",1599.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-3-a315-44p-procesor-amd-ryzen-5-5500u-8m-cache-up-to-4.0-ghz-15.6-fhd-8gb-512gb-ssd-amd-radeon-graphics-argintiu-4135998.html,NX.KSJEX.00X,evomag,Laptopuri / Notebook
"Laptop Apple MacBook Pro 16 2021 (Procesor Apple M1 Max (10-core CPU / 32-core GPU) 16.2"" Liquid Retina 120Hz, 32GB, 1TB SSD, Mac OS Monterey, Layout INT, Argintiu)",17099.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-pro-16-2021-procesor-apple-m1-max-10-core-cpu-32-core-gpu-16.2-liquid-retina-120hz-32gb-1tb-ssd-mac-os-monterey-layout-int-argintiu-3829597.html,mk1h3ze/a,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G7 IML (Procesor Intel® Core™ Ultra 5 125U (12M Cache, up to 4.30 GHz), 16"" WUXGA, 16GB DDR5, 1TB SSD, Intel Graphics, Gri)",3699.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g7-iml-procesor-intel-core-ultra-5-125u-12m-cache-up-to-4.30-ghz-16-wuxga-16gb-ddr5-1tb-ssd-intel-graphics-gri-4166269.html,21MS004TRM,evomag,Laptopuri / Notebook
"Laptop Gaming ASUS TUF F15 FX507VV (Procesor Intel® Core™ i7-13620H (24M Cache, up to 4.90 GHz) 15.6"" FHD 144Hz, 16GB, 512GB SSD, nVidia GeForce RTX 4060 @8GB, Negru/Gri)",6299.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-tuf-f15-fx507vv-procesor-intel-core-i7-13620h-24m-cache-up-to-4.90-ghz-15.6-fhd-144hz-16gb-512gb-ssd-nvidia-geforce-rtx-4060-8gb-negru-gri-4144331.html,ASFX507VV-LP139,evomag,Laptopuri / Notebook
"Laptop Acer Aspire 3 A315-24P (Procesor AMD Ryzen™ 5 7520U (4M Cache, up to 4.3 GHz), 15.6"" FHD, 8GB, 512GB SSD, AMD Radeon 610M, Argintiu)",1699.9,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-3-a315-24p-procesor-amd-ryzen-5-7520u-4m-cache-up-to-4.3-ghz-15.6-fhd-8gb-512gb-ssd-amd-radeon-610m-argintiu-4130966.html,NX.KDEEX.02A,evomag,Laptopuri / Notebook
"Laptop Lenovo V15 G4 IRU (Procesor Intel® Core™ i3-1315U (10M Cache, up to 4.50 GHz, with IPU), 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Negru, Garantie 3y Courier or Carry-in)",1749.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-v15-g4-iru-procesor-intel-core-i3-1315u-10m-cache-up-to-4.50-ghz-with-ipu-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-negru-garantie-3y-courier-or-carry-in-4127140.html,83A1006VRM,evomag,Laptopuri / Notebook
"Laptop Acer Aspire 5 A515-58M, (Procesor Intel® Core™ i7-1355U (12M Cache, up to 5.00 GHz) 15.6"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Gri)",2729.9,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-58m-procesor-intel-core-i7-1355u-12m-cache-up-to-5.00-ghz-15.6-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-gri-4124986.html,NX.KHFEX.00R,evomag,Laptopuri / Notebook
"Laptop Lenovo ThinkBook 16 G7 ARP (Procesor AMD Ryzen 5 7535HS (16M Cache, up to 4.55 GHz), 16"" WUXGA, 16GB DDR5, 512GB SSD, AMD Radeon 660M Graphics, Gri)",2999.99,-1,1,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-16-g7-arp-procesor-amd-ryzen-5-7535hs-16m-cache-up-to-4.55-ghz-16-wuxga-16gb-ddr5-512gb-ssd-amd-radeon-660m-graphics-gri-4168841.html,21MW0018RM,evomag,Laptopuri / Notebook
